,station_name,station_id,lat,lng,_merge
1373,Woodside Ave & 69 St,6183.03,40.7428,-73.89584,left_only
1374,33 St & 47 Ave,6185.04,40.74283,-73.9321,left_only
1375,33 St & 47 Ave,6185.04,40.742864132,-73.932083011,right_only
1376,33 St & Queens Blvd,6185.07,40.74434948,-73.931690931,right_only
1377,33 St & Queens Blvd,6185.07,40.7443653191867,-73.93172398209572,left_only
1378,W 18 St & 9 Ave,6190.03,40.7435337324616,-74.00367558002472,both
1379,9 Ave & W 18 St,6190.08,40.74317449,-74.00366443,both
1380,62 St & 43 Ave,6191.04,40.74261,-73.903,both
1381,61 St & Woodside Ave,6191.06,40.74501,-73.9036,left_only
1382,61 St & Woodside Ave,6191.06,40.745165944,-73.903576255,right_only
1383,2 Ave & E 31 St,6197.02,40.74290902,-73.97706058,both
1384,E 33 St & 1 Ave,6197.08,40.74322681432173,-73.97449783980846,both
1385,53 St & Roosevelt Ave,6200.03,40.744726896,-73.911578536,right_only
1386,53 St & Roosevelt Ave,6200.03,40.74462,-73.91143,left_only
1387,Jackson Ave & 46 Rd,6203.02,40.74524768,-73.94733276,both
1388,E 30 St & Park Ave S,6206.08,40.74444921,-73.98303529,both
1389,43 Ave & 47 St,6209.05,40.7448062877224,-73.91728967428207,left_only
1390,43 Ave & 47 St,6209.05,40.744854331,-73.917072535,right_only
1391,46 St & Queens Blvd,6209.08,40.74349759836971,-73.91860529780388,left_only
1392,46 St & Queens Blvd,6209.08,40.743509412,-73.918604851,right_only
1393,48 Ave & 5 St,6212.04,40.744363287066875,-73.9558732509613,both
1394,Vernon Blvd & 47 Rd,6212.08,40.7449067,-73.9534573,left_only
1395,Vernon Blvd & 47 Rd,6212.08,40.744946718,-73.953411937,right_only
1396,W 25 St & 6 Ave,6215.04,40.74395411,-73.99144871,left_only
1397,W 25 St & 6 Ave,6215.04,40.743372083,-73.991146326,right_only
1398,W 27 St & 6 Ave,6215.07,40.75,-73.99,both
1399,39 St & Queens Blvd,6218.04,40.74431,-73.92601,left_only
1400,39 St & Queens Blvd,6218.04,40.744356513,-73.926001191,right_only
1401,W 22 St & 8 Ave,6224.03,40.74475148,-73.99915362,both
1402,W 20 St & 8 Ave,6224.05,40.74345335,-74.00004031,both
1403,8 Ave & W 24 St,6224.06,40.74591072834279,-73.99807110428809,both
1404,41 Ave & 67 St,6225.03,40.744450569,-73.897535801,right_only
1405,41 Ave & 67 St,6225.03,40.74446,-73.89764,left_only
1406,31 St & Thomson Ave,6227.02,40.744493723,-73.935542345,right_only
1407,31 St & Thomson Ave,6227.02,40.74469738,-73.93540375,left_only
1408,FDR Drive & E 35 St,6230.04,40.744219,-73.97121214,both
1409,W 16 St & The High Line,6233.05,40.74334935,-74.00681753,both
1410,57 St & Woodside Ave,6234.01,40.75,-73.91,both
1411,Woodside Ave & 60 St,6234.04,40.74521,-73.90462,both
1412,47 Ave & Skillman Ave,6237.01,40.743667006,-73.941922188,right_only
1413,47 Ave & Skillman Ave,6237.01,40.7437524099784,-73.94176483154297,left_only
1414,E 31 St & 3 Ave,6239.08,40.74394314,-73.97966069,both
1415,51 St & 43 Ave,6242.10,40.744576454,-73.914047003,right_only
1416,51 St & 43 Ave,6242.10,40.74451,-73.91412,left_only
1417,W 27 St & 7 Ave,6247.06,40.746647,-73.993915,left_only
1418,W 27 St & 7 Ave,6247.06,40.746591568,-73.994156718,right_only
1419,5 Ave & E 29 St,6248.06,40.7451677,-73.98683077,left_only
1420,5 Ave & E 29 St,6248.06,40.744992852,-73.986944318,right_only
1421,43 Ave & 42 St,6251.06,40.74534682580983,-73.9219419658184,both
1422,Center Blvd & 48 Ave,6254.06,40.745038,-73.957539,both
1423,W 24 St & 7 Ave,6257.03,40.74487634,-73.99529885,left_only
1424,W 24 St & 7 Ave,6257.03,40.745135665,-73.995658398,right_only
1425,72 St & 41 Ave,6258.03,40.7448,-73.89377,left_only
1426,72 St & 41 Ave,6258.03,40.744755507,-73.893779039,right_only
1427,36 St & Queens Blvd,6260.04,40.74408,-73.92901,left_only
1428,36 St & Queens Blvd,6260.04,40.744076967,-73.929013133,right_only
1429,9 Ave & W 22 St,6266.06,40.7454973,-74.00197139,both
1430,65 St & Roosevelt Ave,6267.08,40.74589,-73.89915,left_only
1431,65 St & Roosevelt Ave,6267.08,40.745769858,-73.899138212,right_only
1432,Woodside Ave & 55 St,6276.02,40.74679,-73.90893,both
1433,Skillman Ave & 54 St,6276.05,40.74548018,-73.909842372,right_only
1434,Skillman Ave & 54 St,6276.05,40.745502,-73.909887,left_only
1435,E 32 St & Park Ave,6280.12,40.7457121,-73.98194829,both
1436,48 St & Skillman Ave,6283.05,40.74622874694195,-73.91616314649582,both
1437,46 Ave & 5 St,6286.02,40.74731,-73.95451,both
1438,43 Ave & 40 St,6292.03,40.745740294,-73.924097896,right_only
1439,43 Ave & 40 St,6292.03,40.74562,-73.92402,left_only
1440,W 26 St & 8 Ave,6297.02,40.74734825,-73.99723551,both
1441,8 Ave & W 27 St,6297.07,40.747968,-73.996637,both
1442,69 St & 38 Ave,6298.04,40.746775031,-73.896528244,right_only
1443,69 St & 38 Ave,6298.04,40.74694504524519,-73.89650255441666,left_only
1444,Skillman Ave & 43 Ave,6300.04,40.746529937,-73.932247281,right_only
1445,Skillman Ave & 43 Ave,6300.04,40.74653761978055,-73.93215849995613,left_only
1446,1 Ave & E 39 St,6303.01,40.74714,-73.97113,both
1447,W 20 St & 10 Ave,6306.01,40.745686,-74.005141,both
1448,W 22 St & 10 Ave,6306.06,40.74691959,-74.00451887,both
1449,61 St & 39 Ave,6307.07,40.7471,-73.9028,both
1450,27 St & Hunter St,6310.06,40.748601675,-73.941098094,right_only
1451,27 St & Hunter St,6310.06,40.7485,-73.941275,left_only
1452,Lexington Ave & E 36 St,6313.10,40.7475739589548,-73.9788007736206,both
1453,39 Dr & 52 St,6316.05,40.74732,-73.91197,left_only
1454,39 Dr & 52 St,6316.05,40.747324228,-73.911890864,right_only
1455,45 Rd & 11 St,6319.01,40.74708586,-73.94977234,both
1456,45 Ave & 21 St,6319.07,40.747425199,-73.948014259,right_only
1457,45 Ave & 21 St,6319.07,40.74737075646803,-73.94777297973631,left_only
1458,E 33 St & 5 Ave,6322.01,40.74765947,-73.98490707,both
1459,43 St & Skillman Ave,6325.01,40.74692675687384,-73.9208248257637,both
1460,W 31 St & 7 Ave,6331.01,40.749156,-73.9916,both
1461,Skillman Ave & Honeywell St,6334.03,40.7471482490328,-73.92902433872223,both
1462,W 25 St & 9 Ave,6339.06,40.747832605837715,-74.0005722643582,both
1463,37 Ave & 63 St,6340.09,40.748962641,-73.89982307,right_only
1464,37 Ave & 63 St,6340.09,40.74893,-73.89981,left_only
1465,E 39 St & 2 Ave,6345.08,40.748033194287665,-73.973827958107,both
1466,39 Ave & 56 St,6349.03,40.74838,-73.90699,both
1467,44 Dr & Jackson Ave,6352.01,40.74718234,-73.9432635,left_only
1468,44 Dr & Jackson Ave,6352.01,40.747135639,-73.943179011,right_only
1469,48 St & Barnett Ave,6358.05,40.749834418,-73.915325284,right_only
1470,48 St & Barnett Ave,6358.05,40.750016404259334,-73.91540944576263,left_only
1471,9 St & 44 Rd,6361.03,40.749718308,-73.952086926,right_only
1472,9 St & 44 Rd,6361.03,40.74966,-73.9521,left_only
1473,6 Ave & W 33 St,6364.07,40.74901271,-73.98848395,both
1474,6 Ave & W 34 St,6364.10,40.74964,-73.98805,both
1475,W 30 St & 8 Ave,6373.07,40.749448538,-73.995055795,right_only
1476,W 30 St & 8 Ave,6373.07,40.74965268472847,-73.9952078461647,left_only
1477,1 Ave & E 44 St,6379.03,40.75001986,-73.96905301,both
1478,W 26 St & 10 Ave,6382.05,40.749717753,-74.002950346,both
1479,60 St & 37 Ave,6383.02,40.74958,-73.90256,both
1480,E 39 St & Lexington Ave,6389.09,40.749498546025194,-73.97729203113158,both
1481,39 Ave & 54 St,6392.02,40.74898088,-73.909143567,right_only
1482,39 Ave & 54 St,6392.02,40.74891,-73.90899,left_only
1483,21 St & 43 Ave,6395.01,40.750615835,-73.945750237,right_only
1484,21 St & 43 Ave,6395.01,40.75052534,-73.94594845,left_only
1485,W 37 St & 5 Ave,6398.06,40.75038009,-73.98338988,both
1486,E 35 St & Madison Ave,6398.08,40.74848023448579,-73.98255586624146,left_only
1487,E 35 St & Madison Ave,6398.08,40.748507261,-73.982621431,right_only
1488,43 St & 37 Ave,6401.01,40.750181,-73.919998,both
1489,39 Ave & 45 St,6401.03,40.74947822183477,-73.91826465725897,both
1490,W 29 St & 9 Ave,6416.06,40.7500727,-73.99839279,left_only
1491,W 29 St & 9 Ave,6416.06,40.750111103,-73.998309731,right_only
1492,65 St & 35 Ave,6417.04,40.75053,-73.8977,both
1493,65 St & Broadway,6417.11,40.749485254,-73.897440195,right_only
1494,65 St & Broadway,6417.11,40.7493722738996,-73.89738768339157,left_only
1495,E 43 St & 2 Ave,6422.08,40.75022392,-73.97121414,both
1496,E 44 St & 2 Ave,6422.09,40.75118387463277,-73.97138714790344,both
1497,11 Ave & W 27 St,6425.04,40.751191258,-74.005625248,right_only
1498,11 Ave & W 27 St,6425.04,40.751396,-74.005226,left_only
1499,57 St & 37 Ave,6426.05,40.75064075,-73.90510869,right_only
1500,57 St & 37 Ave,6426.05,40.75048,-73.90513,left_only
1501,Queens Plaza North & Crescent St,6429.01,40.75110165,-73.94073717,both
1502,E 41 St & Madison Ave (SE corner),6432.10,40.752288222,-73.979546189,right_only
1503,E 41 St & Madison Ave (SE corner),6432.10,40.752049,-73.979635,left_only
1504,E 40 St & Park Ave,6432.11,40.750756,-73.978326,both
1505,48 St & 37 Ave,6435.02,40.751555,-73.915026,both
1506,50 St & Barnett Ave,6435.03,40.750097682094825,-73.91349703073502,left_only
1507,50 St & Barnett Ave,6435.03,40.750025034,-73.913447738,right_only
1508,11 St & 43 Ave,6438.04,40.7519071,-73.9479119,both
1509,Broadway & W 36 St,6441.01,40.75097711,-73.98765428,left_only
1510,Broadway & W 36 St,6441.01,40.750916243,-73.987791538,right_only
1511,Broadway & W 37 St,6441.02,40.75172632,-73.98753523,both
1512,W 37 St & Broadway,6441.06,40.752492189,-73.987731099,right_only
1513,W 37 St & Broadway,6441.06,40.75227093837409,-73.98770570755005,left_only
1514,8 Ave & W 31 St,6450.05,40.7505853470215,-73.9946848154068,left_only
1515,8 Ave & W 31 St,6450.05,40.750474691,-73.994819283,right_only
1516,8 Ave & W 33 St,6450.12,40.751633286,-73.993827701,right_only
1517,8 Ave & W 33 St,6450.12,40.751551,-73.993934,left_only
1518,34 St & 38 Ave,6453.02,40.752443,-73.929737,both
1519,10 Ave & W 28 St,6459.04,40.750540614,-74.001883745,right_only
1520,10 Ave & W 28 St,6459.04,40.75066386,-74.00176802,left_only
1521,W 30 St & 10 Ave,6459.07,40.752694,-74.002353,both
1522,62 St & 34 Ave,6460.06,40.75201,-73.89986,both
1523,40 Ave & Crescent St,6462.05,40.7535992020056,-73.93795609474182,both
1524,28 St & 41 Ave,6462.19,40.751047,-73.93797,left_only
1525,28 St & 41 Ave,6462.19,40.750784039,-73.937886834,right_only
1526,E 45 St & 3 Ave,6464.08,40.75255434,-73.97282625,both
1527,E 44 St & Lexington Ave,6464.09,40.752643,-73.974996,left_only
1528,E 44 St & Lexington Ave,6464.09,40.752570391,-73.975363612,right_only
1529,54 St & 37 Ave,6468.01,40.75098,-73.90799,both
1530,21 St & Queens Plaza North,6471.02,40.75325964,-73.94335788,left_only
1531,21 St & Queens Plaza North,6471.02,40.753409863,-73.943212628,right_only
1532,W 40 St & 5 Ave,6474.02,40.752269,-73.982079,both
1533,E 40 St & 5 Ave,6474.11,40.751839519,-73.981241465,right_only
1534,E 40 St & 5 Ave,6474.11,40.752062307,-73.9816324043,left_only
1535,W 36 St & 7 Ave,6483.06,40.752149,-73.989539,both
1536,38 St & Northern Blvd,6486.07,40.752372,-73.925384,left_only
1537,38 St & Northern Blvd,6486.07,40.752365947,-73.925403118,right_only
1538,W 33 St & 10 Ave,6492.04,40.753773368360385,-73.99937599897385,both
1539,31 St & Northern Blvd,6495.17,40.75186951421875,-73.93349289894103,both
1540,E 47 St & 1 Ave,6498.09,40.752062201,-73.968155384,right_only
1541,E 47 St & 1 Ave,6498.09,40.75206862,-73.96784384,left_only
1542,E 47 St & 2 Ave,6498.10,40.75323098,-73.97032517,both
1543,55 St & Northern Blvd,6502.01,40.75326,-73.90585,both
1544,24 St & 41 Ave,6505.09,40.752443314,-73.939977407,right_only
1545,24 St & 41 Ave,6505.09,40.752474,-73.939991,left_only
1546,50 St & Northern Blvd,6511.03,40.753441,-73.912402,both
1547,Vernon Blvd & Queens Plaza S,6514.03,40.754012942,-73.949361801,right_only
1548,Vernon Blvd & Queens Plaza S,6514.03,40.75408220615571,-73.94942253828049,left_only
1549,W 42 St & 6 Ave,6517.08,40.755399227,-73.984704852,right_only
1550,W 42 St & 6 Ave,6517.08,40.75492,-73.98455,left_only
1551,43 St & 35 Ave,6520.06,40.754139,-73.919543,both
1552,42 Pl & Northern Blvd,6520.07,40.753091,-73.920603,both
1553,W 35 St & 8 Ave,6526.01,40.752762088742045,-73.99280458705107,both
1554,8 Ave & W 38 St,6526.05,40.75461,-73.99177,both
1555,37 Ave & 35 St,6529.02,40.7531106,-73.9279917,both
1556,E 51 St & 1 Ave,6532.06,40.754738569,-73.965861082,right_only
1557,E 51 St & 1 Ave,6532.06,40.75455731,-73.96592976,left_only
1558,W 34 St & Hudson Blvd E,6535.04,40.755327463,-74.000884891,right_only
1559,W 34 St & Hudson Blvd E,6535.04,40.75516719072139,-74.00059908628464,left_only
1560,62 St & Northern Blvd,6536.02,40.754176,-73.900318,both
1561,38 Ave & 29 St,6538.11,40.754665971,-73.933763623,right_only
1562,38 Ave & 29 St,6538.11,40.75473,-73.93367,left_only
1563,E 48 St & 3 Ave,6541.03,40.7546011026,-73.971878855,both
1564,Broadway & 51 St,6545.07,40.754164,-73.908906,left_only
1565,Broadway & 51 St,6545.07,40.754192114,-73.908856273,right_only
1566,W 44 St & 5 Ave,6551.02,40.75500254,-73.98014437,both
1567,E 43 St & Madison Ave,6551.11,40.753270507,-73.979643822,right_only
1568,E 43 St & Madison Ave,6551.11,40.75354681867074,-73.97896572947502,left_only
1569,34 Ave & 48 St,6554.05,40.75388,-73.914952,both
1570,Broadway & W 41 St,6560.01,40.75513557,-73.98658032,both
1571,W 40 St & 7 Ave,6560.14,40.754818,-73.988154,both
1572,Broadway & W 38 St,6560.15,40.7529728216068,-73.98734897375107,both
1573,35 Ave & 37 St,6563.12,40.7557327,-73.9236611,both
1574,Southpoint Park,6566.01,40.75370225419114,-73.95865201950072,both
1575,W 36 St & 9 Ave,6569.07,40.754579067,-73.995469689,right_only
1576,W 36 St & 9 Ave,6569.07,40.75462324029105,-73.99516761302948,left_only
1577,W 35 St & Dyer Ave,6569.08,40.754691750226016,-73.99740189313889,both
1578,W 35 St & 9 Ave,6569.09,40.75414519263519,-73.9960889518261,both
1579,36 Ave & 31 St,6572.08,40.75651272984955,-73.92957486212252,both
1580,E 51 St & 2 Ave,6575.03,40.755293,-73.967641,both
1581,W 34 St & 11 Ave,6578.01,40.75594159,-74.0021163,both
1582,58 St & 32 Ave,6579.03,40.75574,-73.903427,both
1583,24 St & 38 Ave,6581.14,40.756351,-73.936515,both
1584,E 47 St & Park Ave,6584.12,40.75510267,-73.97498696,left_only
1585,E 47 St & Park Ave,6584.12,40.755012989,-73.974964976,right_only
1586,Broadway & 49 St,6587.04,40.755327463,-73.911443233,right_only
1587,Broadway & 49 St,6587.04,40.755389,-73.911517,left_only
1588,W 43 St & 6 Ave,6593.14,40.75527307,-73.98316936,both
1589,6 Ave & W 45 St,6593.15,40.756951,-73.982631,both
1590,34 Ave & 45 St,6596.10,40.754795,-73.917014,both
1591,Roosevelt Island Tramway,6599.01,40.757284,-73.9536,both
1592,W 41 St & 8 Ave,6602.03,40.75640548,-73.9900262,both
1593,W 42 St & 8 Ave,6602.05,40.7575699,-73.99098507,both
1594,34 St & 35 Ave,6605.08,40.7569332,-73.9262231,both
1595,E 54 St & 1 Ave,6608.09,40.756265,-73.964179,both
1596,W 37 St & 10 Ave,6611.02,40.75660359,-73.9979009,left_only
1597,W 37 St & 10 Ave,6611.02,40.756444812,-73.998123288,right_only
1598,Hudson Blvd W & W 36 St,6611.07,40.75676475086503,-73.99971440439913,both
1599,28 St & 36 Ave,6614.01,40.757186,-73.932719,both
1600,E 53 St & 3 Ave,6617.02,40.75763227739443,-73.96930575370789,both
1601,E 53 St & Lexington Ave,6617.09,40.75828065,-73.97069431,both
1602,31 Ave & 57 St,6621.06,40.757357,-73.904726,both
1603,E 48 St & 5 Ave,6626.01,40.75724567911726,-73.97805914282799,both
1604,W 48 St &  Rockefeller Plaza,6626.11,40.75776935448309,-73.97929430007935,both
1605,48 St & Broadway,6629.06,40.755735874,-73.912801862,right_only
1606,48 St & Broadway,6629.06,40.755763,-73.912715,left_only
1607,34 Ave & 38 St,6638.01,40.756913,-73.921631,both
1608,W 42 St & Dyer Ave,6644.07,40.758981705,-73.994060993,right_only
1609,W 42 St & Dyer Ave,6644.07,40.75898481399634,-73.99379968643188,left_only
1610,9 Ave & W 39 St,6644.08,40.756403523272496,-73.99410143494606,left_only
1611,9 Ave & W 39 St,6644.08,40.756212354,-73.994060993,right_only
1612,E 55 St & 2 Ave,6650.07,40.75797322,-73.96603308,both
1613,31 Ave & 61 St,6654.05,40.757540703,-73.901521087,right_only
1614,31 Ave & 61 St,6654.05,40.757525,-73.901614,left_only
1615,21 St & 38 Ave,6656.05,40.7576314,-73.9391224,both
1616,E 51 St & Lexington Ave,6659.01,40.75714758,-73.97207836,left_only
1617,E 51 St & Lexington Ave,6659.01,40.75728488,-73.971866012,right_only
1618,E 53 St & Madison Ave,6659.03,40.7597108,-73.97402311,left_only
1619,E 53 St & Madison Ave,6659.03,40.75957346,-73.973926306,right_only
1620,Madison Av & E 51 St,6659.09,40.75863,-73.97513,both
1621,E 50 St & Park Ave,6659.10,40.757276654,-73.97443819,right_only
1622,E 50 St & Park Ave,6659.10,40.757334,-73.974235,left_only
1623,49 St & 31 Ave,6662.01,40.758082509,-73.909852266,right_only
1624,49 St & 31 Ave,6662.01,40.758057,-73.909831,left_only
1625,51 St & Hobart St,6662.09,40.75767234025041,-73.90769943594933,both
1626,40 Ave & 9 St,6664.05,40.75742,-73.945133,both
1627,W 47 St & 6 Ave,6667.04,40.758397,-73.98255,both
1628,43 St & Broadway,6670.03,40.7577284,-73.9166368,left_only
1629,43 St & Broadway,6670.03,40.757596731,-73.916744709,right_only
1630,W 45 St & 8 Ave,6676.02,40.75929124,-73.98859651,both
1631,35 St & 34 Ave,6679.11,40.758034468,-73.924287438,right_only
1632,35 St & 34 Ave,6679.11,40.7580583,-73.9242751,left_only
1633,E 58 St & 1 Ave (NE Corner),6682.03,40.75892386377695,-73.96226227283478,both
1634,E 60 St & York Ave,6682.08,40.759107,-73.959223,left_only
1635,E 60 St & York Ave,6682.08,40.759199739,-73.959178567,right_only
1636,Crescent St & 35 Ave,6688.01,40.7596276,-73.9321455,both
1637,E 56 St & 3 Ave,6691.11,40.759145617,-73.967643738,right_only
1638,E 56 St & 3 Ave,6691.11,40.75934501,-73.96759673,left_only
1639,W 51 St & Rockefeller Plaza,6700.14,40.75973805251143,-73.97811613976955,both
1640,46 St & 30 Rd,6703.06,40.76072,-73.910989,both
1641,Broadway & W 48 St,6708.04,40.76017739537783,-73.98486793041229,both
1642,Steinway St & Broadway,6711.13,40.75905795418586,-73.91897544264793,both
1643,9 Ave & W 45 St,6717.06,40.76019252,-73.9912551,both
1644,34 Ave & 31 St,6720.07,40.759604471387945,-73.92714411020279,both
1645,E 58 St & 1 Ave (NW Corner),6723.10,40.759125,-73.962658,both
1646,11 Ave & W 41 St,6726.01,40.76030096,-73.99884222,both
1647,21 St & 36 Ave,6729.02,40.7601853,-73.9362726,both
1648,E 56 St & Madison Ave,6732.01,40.761573,-73.972628,both
1649,50 St & 30 Ave,6735.03,40.760083,-73.907107,both
1650,36 Ave & 10 St,6737.03,40.7614376,-73.9411265,both
1651,W 52 St & 6 Ave,6740.01,40.76132983124814,-73.97982001304626,both
1652,W 51 St & 6 Ave,6740.10,40.7606597,-73.98042047,left_only
1653,W 51 St & 6 Ave,6740.10,40.760362267,-73.981317878,right_only
1654,Newton Rd & 44 St,6743.06,40.7595701,-73.9142678,left_only
1655,Newton Rd & 44 St,6743.06,40.759666443,-73.914380908,right_only
1656,W 49 St & 8 Ave,6747.06,40.76227205,-73.98788205,both
1657,8 Ave & W 49 St,6747.07,40.76171227910671,-73.98655101656914,left_only
1658,8 Ave & W 49 St,6747.07,40.761712,-73.986551,right_only
1659,35 St & Broadway,6750.16,40.760339,-73.9222427,left_only
1660,35 St & Broadway,6750.16,40.760310769,-73.922407866,right_only
1661,1 Ave & E 62 St,6753.08,40.761190534,-73.960966349,right_only
1662,1 Ave & E 62 St,6753.08,40.7612274,-73.96094022,left_only
1663,W 43 St & 10 Ave,6756.01,40.76009437,-73.99461843,both
1664,W 44 St & 11 Ave,6756.05,40.761927485,-73.997108221,right_only
1665,W 44 St & 11 Ave,6756.05,40.762009,-73.996975,left_only
1666,Crescent St & 34 Ave,6759.15,40.76108,-73.930562,both
1667,E 58 St & 3 Ave,6762.02,40.76095756,-73.96724467,both
1668,3 Ave & E 62 St,6762.04,40.76312584,-73.96526895,both
1669,12 Ave & W 40 St,6765.01,40.76087502,-74.00277668,both
1670,Bulova Ave & Brooklyn Queens Expressway W,6766.03,40.762507,-73.902534,both
1671,W 54 St & 6 Ave,6771.13,40.76,-73.98,both
1672,30 Ave & 47 St,6774.13,40.761294,-73.909562,both
1673,Broadway & W 51 St,6779.04,40.76228826,-73.98336183,left_only
1674,Broadway & W 51 St,6779.04,40.762557626,-73.983866453,right_only
1675,Broadway & W 53 St,6779.05,40.76344058,-73.98268129,left_only
1676,Broadway & W 53 St,6779.05,40.763617992,-73.982698798,right_only
1677,31 Ave & Steinway St,6782.01,40.7611488,-73.9170071,left_only
1678,31 Ave & Steinway St,6782.01,40.761161089,-73.916912675,right_only
1679,W 47 St & 9 Ave,6786.02,40.76153045158114,-73.99007007479668,both
1680,31 St & Broadway,6789.04,40.761584,-73.925921,both
1681,W 46 St & 11 Ave,6795.01,40.76341379,-73.99667444,both
1682,34 Ave & 21 St,6798.01,40.762797713,-73.934243083,right_only
1683,34 Ave & 21 St,6798.01,40.7628138,-73.9342862,left_only
1684,E 59 St & Madison Ave,6801.01,40.76350532,-73.97109243,both
1685,49 St & 25 Ave,6804.01,40.764496,-73.904632,both
1686,35 Ave & 10 St,6806.06,40.76315481910373,-73.93985509872437,both
1687,W 56 St & 6 Ave,6809.07,40.763303518,-73.977268457,right_only
1688,W 56 St & 6 Ave,6809.07,40.76340613,-73.97722479,left_only
1689,W 55 St & 6 Ave,6809.09,40.763189,-73.978434,both
1690,30 Ave & 41 St,6812.06,40.763422,-73.914142,both
1691,Motorgate,6814.01,40.7639089,-73.9477213,both
1692,8 Ave & W 52 St,6816.07,40.76370739,-73.9851615,both
1693,31 Ave & 34 St,6819.15,40.763154,-73.920827,both
1694,1 Ave & E 68 St,6822.09,40.76500525,-73.95818491,both
1695,W 47 St & 10 Ave,6824.07,40.76269882,-73.99301222,both
1696,Crescent St & Broadway,6827.11,40.7633589,-73.9286471,both
1697,E 63 St & 3 Ave,6830.02,40.763954,-73.9646,both
1698,34 Ave & 13 St,6836.07,40.7638753,-73.9364848,both
1699,E 58 St & Madison Ave,6839.04,40.76302594280519,-73.97209525108337,both
1700,Grand Army Plaza & Central Park S,6839.10,40.7643971,-73.97371465,left_only
1701,Grand Army Plaza & Central Park S,6839.10,40.764048457,-73.973778486,right_only
1702,46 St & 28 Ave,6842.02,40.763328,-73.908782,left_only
1703,46 St & 28 Ave,6842.02,40.763351083,-73.908738017,right_only
1704,Broadway & W 56 St,6847.02,40.7652654,-73.98192338,both
1705,7 Ave & W 55 St,6847.05,40.764126,-73.980973,both
1706,38 St & 30 Ave,6850.01,40.764174520197685,-73.91583994030952,both
1707,W 50 St & 9 Ave,6854.05,40.763604677958625,-73.98917958140373,both
1708,31 Ave & 30 St,6857.09,40.7647,-73.9240312,both
1709,E 65 St & 2 Ave,6860.12,40.76471851944339,-73.96222069859505,both
1710,21 St & 31 Dr,6865.03,40.7659,-73.930819,both
1711,34th Ave & Vernon Blvd,6873.01,40.76535380385866,-73.93986314535141,both
1712,Central Park S & 6 Ave,6876.04,40.76590936,-73.97634151,both
1713,28 Ave & 44 St,6879.04,40.764201283,-73.910787702,right_only
1714,28 Ave & 44 St,6879.04,40.76408932350688,-73.91065120697021,left_only
1715,W 56 St & 8 Ave,6884.03,40.765959181657976,-73.98313522338867,both
1716,35 St & 30 Ave,6887.03,40.76551652,-73.918137431,right_only
1717,35 St & 30 Ave,6887.03,40.76547569244953,-73.91811579465866,left_only
1718,E 72 St & York Ave,6889.12,40.76663814,-73.95348296,both
1719,W 53 St & 10 Ave,6890.01,40.76669671,-73.99061728,both
1720,W 50 St & 10 Ave,6890.06,40.764798999,-73.992091179,right_only
1721,W 50 St & 10 Ave,6890.06,40.764734200065185,-73.99194359779358,left_only
1722,31 Ave & Crescent St,6893.10,40.7658346,-73.9265474,both
1723,E 68 St & 3 Ave,6896.16,40.766980052,-73.962216973,right_only
1724,E 68 St & 3 Ave,6896.16,40.76712840349542,-73.96224617958069,left_only
1725,Broadway & 12 St,6901.01,40.7668,-73.9347774,both
1726,5 Ave & E 63 St,6904.06,40.76681149,-73.971276641,right_only
1727,5 Ave & E 63 St,6904.06,40.766368,-73.971518,left_only
1728,46 St & 25 Ave,6907.03,40.765753,-73.90676,both
1729,7 Ave & Central Park South,6912.01,40.7667405590595,-73.9790689945221,both
1730,Steinway St & 28 Ave,6915.02,40.76585567,-73.913514256,right_only
1731,Steinway St & 28 Ave,6915.02,40.7656251,-73.9136695,left_only
1732,W 54 St & 9 Ave,6920.03,40.765870571,-73.986860633,right_only
1733,W 54 St & 9 Ave,6920.03,40.76584941,-73.98690506,left_only
1734,31 St & Newtown Ave,6923.20,40.7675487799971,-73.9209334552288,both
1735,2 Ave & E 72 St,6925.09,40.7687620293096,-73.95840793848038,both
1736,W 52 St & 11 Ave,6926.01,40.76727216,-73.99392888,both
1737,Ditmars Blvd & 76 St,6927.03,40.768473029,-73.893579602,right_only
1738,Ditmars Blvd & 76 St,6927.03,40.768442,-73.893531,left_only
1739,23 St & 31 Ave,6929.01,40.766588926,-73.928732514,right_only
1740,23 St & 31 Ave,6929.01,40.76663971723091,-73.9286595582962,left_only
1741,E 67 St & Park Ave,6932.14,40.76780080148132,-73.96592080593109,left_only
1742,E 67 St & Park Ave,6932.14,40.767835617,-73.966042399,right_only
1743,E 68 St & Madison Ave,6932.15,40.7691572,-73.96703464,both
1744,Ditmars Blvd & 48 St,6935.01,40.769219,-73.901001,left_only
1745,Ditmars Blvd & 48 St,6935.01,40.769210696,-73.900970101,right_only
1746,Vernon Blvd & 10 St,6937.07,40.7671863,-73.9373554,left_only
1747,Vernon Blvd & 10 St,6937.07,40.767167568,-73.937426329,right_only
1748,25 Ave & 41 St,6943.07,40.767666,-73.910963,both
1749,Broadway & W 58 St,6948.10,40.76695317,-73.98169333,both
1750,28 Ave & 35 St,6951.03,40.767194033,-73.917060733,right_only
1751,28 Ave & 35 St,6951.03,40.7671,-73.9169858,left_only
1752,E 74 St & 1 Ave,6953.08,40.7689738,-73.95482273,left_only
1753,E 74 St & 1 Ave,6953.08,40.768831491,-73.954225183,right_only
1754,W 56 St & 10 Ave,6955.01,40.768254,-73.988639,both
