station_name,station_id,lat,lng,_merge
Greenpoint Ave & West St,5752.09,40.73,-73.96,both
Washington Pl & Broadway,5755.01,40.72903917,-73.99404649,left_only
Washington Square E,5755.09,40.73049393,-73.9957214,left_only
University Pl & E 8 St,5755.14,40.73143724085228,-73.99490341544151,both
Carmine St & 6 Ave,5763.03,40.73038599,-74.00214988,both
Ave C & E 16 St,5769.06,40.72984830346529,-73.97455215454102,both
Morton St & Washington St,5772.05,40.73115,-74.00887,both
1 Ave & E 16 St,5779.08,40.73221853,-73.98165557,both
E 13 St & Avenue A,5779.09,40.72966729392978,-73.98067966103554,left_only
E 14 St & 1 Ave,5779.10,40.73139303364151,-73.98286700248718,left_only
Ave A & E 14 St,5779.11,40.73031071000895,-73.98047178983688,both
Greenpoint Ave & Manhattan Ave,5785.05,40.73026,-73.95394,both
Kent St & McGuinness Blvd,5785.10,40.73124,-73.95161,both
E 12 St & 3 Ave,5788.12,40.73223272,-73.98889957,both
Lafayette St & E 8 St,5788.13,40.73020660529954,-73.99102628231049,both
4 Ave & E 12 St,5788.15,40.732647,-73.99011,both
E 11 St & 3 Ave,5788.16,40.73127,-73.98849,both
India St Pier,5794.05,40.731734785883454,-73.9612390102593,both
MacDougal St & Washington Sq,5797.01,40.73226398,-73.99852205,both
Barrow St & Hudson St,5805.05,40.73172428,-74.00674436,left_only
7 Ave S & Bleecker St,5805.07,40.73213896287381,-74.00363802909851,both
E 13 St & 2 Ave,5820.08,40.73153937464073,-73.9853024482727,both
India St & Manhattan Ave,5826.02,40.73232194,-73.9550858,both
Washington Pl & 6 Ave,5838.09,40.73224119,-74.00026394,both
Christopher St & Greenwich St,5847.01,40.73291553,-74.00711384,both
W 10 St & Washington St,5847.06,40.73342399437081,-74.00851495563984,left_only
Washington St & Barrow St,5847.08,40.73191132323174,-74.008769094944,both
Greenpoint Ave & Monitor St,5851.01,40.73,-73.94,both
1 Ave & E 18 St,5854.09,40.733812191966315,-73.98054420948029,both
Stuyvesant Walk & 1 Av Loop,5854.10,40.732339777151054,-73.97898383438587,both
Green St & McGuinness Blvd,5860.02,40.73396,-73.95204,both
E 15 St & 3 Ave,5863.07,40.734232,-73.986923,both
Huron St & Franklin St,5869.04,40.73266,-73.95826,both
E 9 St & 5 Ave,5872.10,40.73275887045087,-73.99581670761108,left_only
W 4 St & 7 Ave S,5880.02,40.73401143,-74.00293877,both
Tyler Ave & Maurice Ave,5881.01,40.73394,-73.90128,both
Van Dam St & Greenpoint Ave,5883.06,40.73443564069459,-73.93790781497955,both
E 20 St & FDR Dr,5886.13,40.733208626522426,-73.9756813647,both
E 17 St & 2 Ave,5896.01,40.73431166276575,-73.98372530937195,both
Eagle St & Manhattan Ave,5902.07,40.74,-73.95,both
Broadway & E 14 St,5905.12,40.73454567,-73.99074142,both
University Pl & E 14 St,5905.14,40.734814,-73.992085,left_only
W 11 St & 6 Ave,5914.03,40.73532427,-73.99800419,left_only
Greenwich Ave & Charles St,5914.08,40.735238,-74.000271,both
Bradley Ave & Greenpoint Ave,5917.02,40.73565914819229,-73.93478840589523,both
Greenwich St & Perry St,5922.04,40.73498,-74.00697,both
Perry St & Bleecker St,5922.07,40.73535398,-74.00483091,both
Bank St & Hudson St,5922.08,40.73652889,-74.00618026,left_only
51 Ave & 61 St,5923.02,40.73568,-73.90387,both
E 23 St & 1 Ave,5929.01,40.736502,-73.97809472,both
E 19 St & 3 Ave,5938.01,40.73624527,-73.98473765,both
E 16 St & Irving Pl,5938.11,40.735367055605394,-73.98797392845154,both
Franklin St & Dupont St,5944.01,40.73564,-73.95866,both
W 13 St & 5 Ave,5947.04,40.735445,-73.99431,both
Perry St & Greenwich Ave,5955.12,40.735918,-74.000939,both
64 St & 51 Ave,5956.04,40.73577,-73.90184,both
50 Ave & 65 St,5956.05,40.73707,-73.90077,left_only
Bank St & Washington St,5964.01,40.7361967,-74.00859207,both
E 20 St & 2 Ave,5971.08,40.73587678,-73.98205027,both
E 22 St & 2 Ave,5971.09,40.73716919369882,-73.98122549057007,left_only
McGuinness Blvd & Eagle St,5977.01,40.73555,-73.95284,both
E 17 St & Broadway,5980.07,40.73704984,-73.99009296,left_only
43 St & 50 Ave,5983.04,40.73787237950538,-73.92264068126678,left_only
W 15 St & 6 Ave,5989.02,40.738046142482766,-73.99642959237099,both
36 St & Hunters Point Ave,5992.02,40.73781699881193,-73.93024072051048,both
W 12 St & Hudson St,5997.10,40.73752993301071,-74.00558933615685,left_only
61 St & Laurel Hill Blvd,5998.09,40.7388,-73.90338,both
Borden Ave & Review Ave,6001.01,40.73866345465306,-73.94093804061413,left_only
E 27 St & 1 Ave,6004.06,40.739445,-73.976806,left_only
E 25 St & 1 Ave,6004.07,40.7381765,-73.97738662,left_only
Gramercy Park N & Gramercy Park E,6013.12,40.73795,-73.98509,both
48 St & 50 Ave,6016.06,40.73737,-73.91803,both
Ash St & Manhattan Ave,6019.04,40.74,-73.95,left_only
E 16 St & 5 Ave,6022.04,40.73726186,-73.99238967,left_only
39 St & 50 Ave,6025.08,40.73824937345944,-73.92737478017807,both
W 13 St & 7 Ave,6030.04,40.73781509,-73.99994661,both
W 15 St & 7 Ave,6030.06,40.73935542,-73.99931783,both
31 Pl & Hunters Point Ave,6033.01,40.74021356884924,-73.93537044525146,left_only
Washington St & Gansevoort St,6039.06,40.739323,-74.008119,both
E 25 St & 2 Ave,6046.02,40.73912601,-73.97973776,both
E 20 St & Park Ave,6055.08,40.73827428,-73.98751968,left_only
44 St & 48 Ave,6058.08,40.73941387498411,-73.92131969332695,both
W 18 St & 6 Ave,6064.08,40.73971301,-73.99456405,both
48 Ave & 37 St,6067.01,40.74034668087185,-73.92886072397232,both
Greenwich Ave & 8 Ave,6072.06,40.7390169121,-74.0026376103,both
8 Ave & W 16 St,6072.11,40.740983,-74.001702,left_only
Gansevoort St & Hudson St,6072.14,40.73944820130403,-74.00507032871246,both
30 St & 48 Ave,6076.02,40.7413272,-73.937999,left_only
1 Ave & E 30 St,6079.03,40.74144387,-73.97536082,left_only
Lexington Ave & E 24 St,6089.07,40.74025878,-73.98409214,both
Lexington Ave & E 26 St,6089.08,40.741459,-73.983293,both
E 26 St & 3 Ave,6089.11,40.74069317733043,-73.98160636425018,both
47 Ave & 48 St,6092.01,40.74086,-73.91708,left_only
W 20 St & 5 Ave,6098.02,40.73972989238724,-73.99103969335556,left_only
Broadway & E 21 St,6098.10,40.739888408589955,-73.98958593606949,both
Broadway & E 19 St,6098.12,40.73866091428551,-73.98987293243407,both
48 Ave & 41 St,6101.11,40.73985995699164,-73.92400324344635,left_only
W 17 St & 7 Ave,6107.08,40.74056423633952,-73.99852573871613,both
69 St & 43 Ave,6108.03,40.74179,-73.89564,left_only
34 St & 48 Ave,6110.01,40.740821207823245,-73.93147185444832,both
Hudson St & W 13 St,6115.06,40.74005708567285,-74.0052741765976,both
W 15 St & 10 Ave,6115.09,40.742753828659026,-74.00747358798981,both
61 St & Queens Blvd,6116.03,40.74091,-73.90273,left_only
2 Ave & E 29 St,6122.09,40.741723510974715,-73.97809267044067,both
49 Ave & 21 St,6128.04,40.74252,-73.948852,left_only
Madison Ave & E 26 St,6131.12,40.742684734875695,-73.98671329021454,left_only
E 27 St & Park Ave S,6131.13,40.74275179648995,-73.9847157150507,both
Greenpoint Ave & 47 St,6134.03,40.7424,-73.91808,left_only
44 St & Greenpoint Ave,6134.13,40.741119944681465,-73.92103672027588,left_only
5 St & 51 Ave,6137.04,40.7423737,-73.9566,left_only
W 21 St & 6 Ave,6140.05,40.74173969,-73.99415556,both
72 St & Woodside Ave,6141.02,40.74288,-73.89283,left_only
36 St & 47 Ave,6143.01,40.74221834996096,-73.92935156822205,left_only
39 St & 47 Ave,6143.05,40.74215636827728,-73.92662644386292,both
W 17 St & 8 Ave,6148.02,40.74177603,-74.00149746,left_only
65 Pl & Woodside Ave,6149.02,40.74334,-73.89903,left_only
47 Ave & 31 St,6151.03,40.743,-73.93561,left_only
10 Ave & W 14 St,6157.04,40.741981599940225,-74.00831580162048,left_only
Queens Blvd & 56 St,6158.02,40.74193,-73.90913,left_only
57 St & 43 Ave,6158.06,40.74324,-73.908,left_only
Lexington Ave & E 29 St,6164.09,40.74311555376486,-73.98215353488922,both
51 St & Queens Blvd,6167.03,40.7429,-73.91395,both
Vernon Blvd & 50 Ave,6170.02,40.74232744,-73.95411749,left_only
Broadway & W 25 St,6173.08,40.74286877312112,-73.98918628692627,both
40 St & Queens Blvd,6176.11,40.743540273428685,-73.92435193061829,left_only
Center Blvd & 51 Ave,6179.07,40.743366080270214,-73.95960688591003,both
W 20 St & 7 Ave,6182.02,40.74238787,-73.99726235,both
Woodside Ave & 69 St,6183.03,40.7428,-73.89584,left_only
33 St & 47 Ave,6185.04,40.74283,-73.9321,left_only
33 St & Queens Blvd,6185.07,40.7443653191867,-73.93172398209572,left_only
W 18 St & 9 Ave,6190.03,40.7435337324616,-74.00367558002472,both
9 Ave & W 18 St,6190.08,40.74317449,-74.00366443,both
62 St & 43 Ave,6191.04,40.74261,-73.903,both
61 St & Woodside Ave,6191.06,40.74501,-73.9036,left_only
2 Ave & E 31 St,6197.02,40.74290902,-73.97706058,both
E 33 St & 1 Ave,6197.08,40.74322681432173,-73.97449783980846,both
53 St & Roosevelt Ave,6200.03,40.74462,-73.91143,left_only
Jackson Ave & 46 Rd,6203.02,40.74524768,-73.94733276,both
E 30 St & Park Ave S,6206.08,40.74444921,-73.98303529,both
43 Ave & 47 St,6209.05,40.7448062877224,-73.91728967428207,left_only
46 St & Queens Blvd,6209.08,40.74349759836971,-73.91860529780388,left_only
48 Ave & 5 St,6212.04,40.744363287066875,-73.9558732509613,both
Vernon Blvd & 47 Rd,6212.08,40.7449067,-73.9534573,left_only
W 25 St & 6 Ave,6215.04,40.74395411,-73.99144871,left_only
W 27 St & 6 Ave,6215.07,40.75,-73.99,both
39 St & Queens Blvd,6218.04,40.74431,-73.92601,left_only
W 22 St & 8 Ave,6224.03,40.74475148,-73.99915362,both
W 20 St & 8 Ave,6224.05,40.74345335,-74.00004031,both
8 Ave & W 24 St,6224.06,40.74591072834279,-73.99807110428809,both
41 Ave & 67 St,6225.03,40.74446,-73.89764,left_only
31 St & Thomson Ave,6227.02,40.74469738,-73.93540375,left_only
FDR Drive & E 35 St,6230.04,40.744219,-73.97121214,both
W 16 St & The High Line,6233.05,40.74334935,-74.00681753,both
57 St & Woodside Ave,6234.01,40.75,-73.91,both
Woodside Ave & 60 St,6234.04,40.74521,-73.90462,both
47 Ave & Skillman Ave,6237.01,40.7437524099784,-73.94176483154297,left_only
E 31 St & 3 Ave,6239.08,40.74394314,-73.97966069,both
51 St & 43 Ave,6242.10,40.74451,-73.91412,left_only
W 27 St & 7 Ave,6247.06,40.746647,-73.993915,left_only
5 Ave & E 29 St,6248.06,40.7451677,-73.98683077,left_only
43 Ave & 42 St,6251.06,40.74534682580983,-73.9219419658184,both
Center Blvd & 48 Ave,6254.06,40.745038,-73.957539,both
W 24 St & 7 Ave,6257.03,40.74487634,-73.99529885,left_only
72 St & 41 Ave,6258.03,40.7448,-73.89377,left_only
36 St & Queens Blvd,6260.04,40.74408,-73.92901,left_only
9 Ave & W 22 St,6266.06,40.7454973,-74.00197139,both
65 St & Roosevelt Ave,6267.08,40.74589,-73.89915,left_only
Woodside Ave & 55 St,6276.02,40.74679,-73.90893,both
Skillman Ave & 54 St,6276.05,40.745502,-73.909887,left_only
E 32 St & Park Ave,6280.12,40.7457121,-73.98194829,both
48 St & Skillman Ave,6283.05,40.74622874694195,-73.91616314649582,both
46 Ave & 5 St,6286.02,40.74731,-73.95451,both
43 Ave & 40 St,6292.03,40.74562,-73.92402,left_only
W 26 St & 8 Ave,6297.02,40.74734825,-73.99723551,both
8 Ave & W 27 St,6297.07,40.747968,-73.996637,both
69 St & 38 Ave,6298.04,40.74694504524519,-73.89650255441666,left_only
Skillman Ave & 43 Ave,6300.04,40.74653761978055,-73.93215849995613,left_only
1 Ave & E 39 St,6303.01,40.74714,-73.97113,both
W 20 St & 10 Ave,6306.01,40.745686,-74.005141,both
W 22 St & 10 Ave,6306.06,40.74691959,-74.00451887,both
61 St & 39 Ave,6307.07,40.7471,-73.9028,both
27 St & Hunter St,6310.06,40.7485,-73.941275,left_only
Lexington Ave & E 36 St,6313.10,40.7475739589548,-73.9788007736206,both
39 Dr & 52 St,6316.05,40.74732,-73.91197,left_only
45 Rd & 11 St,6319.01,40.74708586,-73.94977234,both
45 Ave & 21 St,6319.07,40.74737075646803,-73.94777297973631,left_only
E 33 St & 5 Ave,6322.01,40.74765947,-73.98490707,both
43 St & Skillman Ave,6325.01,40.74692675687384,-73.9208248257637,both
W 31 St & 7 Ave,6331.01,40.749156,-73.9916,both
Skillman Ave & Honeywell St,6334.03,40.7471482490328,-73.92902433872223,both
W 25 St & 9 Ave,6339.06,40.747832605837715,-74.0005722643582,both
37 Ave & 63 St,6340.09,40.74893,-73.89981,left_only
E 39 St & 2 Ave,6345.08,40.748033194287665,-73.973827958107,both
39 Ave & 56 St,6349.03,40.74838,-73.90699,both
44 Dr & Jackson Ave,6352.01,40.74718234,-73.9432635,left_only
48 St & Barnett Ave,6358.05,40.750016404259334,-73.91540944576263,left_only
9 St & 44 Rd,6361.03,40.74966,-73.9521,left_only
6 Ave & W 33 St,6364.07,40.74901271,-73.98848395,both
6 Ave & W 34 St,6364.10,40.74964,-73.98805,both
W 30 St & 8 Ave,6373.07,40.74965268472847,-73.9952078461647,left_only
1 Ave & E 44 St,6379.03,40.75001986,-73.96905301,both
W 26 St & 10 Ave,6382.05,40.749717753,-74.002950346,both
60 St & 37 Ave,6383.02,40.74958,-73.90256,both
E 39 St & Lexington Ave,6389.09,40.749498546025194,-73.97729203113158,both
39 Ave & 54 St,6392.02,40.74891,-73.90899,left_only
21 St & 43 Ave,6395.01,40.75052534,-73.94594845,left_only
W 37 St & 5 Ave,6398.06,40.75038009,-73.98338988,both
E 35 St & Madison Ave,6398.08,40.74848023448579,-73.98255586624146,left_only
43 St & 37 Ave,6401.01,40.750181,-73.919998,both
39 Ave & 45 St,6401.03,40.74947822183477,-73.91826465725897,both
W 29 St & 9 Ave,6416.06,40.7500727,-73.99839279,left_only
65 St & 35 Ave,6417.04,40.75053,-73.8977,both
65 St & Broadway,6417.11,40.7493722738996,-73.89738768339157,left_only
E 43 St & 2 Ave,6422.08,40.75022392,-73.97121414,both
E 44 St & 2 Ave,6422.09,40.75118387463277,-73.97138714790344,both
11 Ave & W 27 St,6425.04,40.751396,-74.005226,left_only
57 St & 37 Ave,6426.05,40.75048,-73.90513,left_only
Queens Plaza North & Crescent St,6429.01,40.75110165,-73.94073717,both
E 41 St & Madison Ave (SE corner),6432.10,40.752049,-73.979635,left_only
E 40 St & Park Ave,6432.11,40.750756,-73.978326,both
48 St & 37 Ave,6435.02,40.751555,-73.915026,both
50 St & Barnett Ave,6435.03,40.750097682094825,-73.91349703073502,left_only
11 St & 43 Ave,6438.04,40.7519071,-73.9479119,both
Broadway & W 36 St,6441.01,40.75097711,-73.98765428,left_only
Broadway & W 37 St,6441.02,40.75172632,-73.98753523,both
W 37 St & Broadway,6441.06,40.75227093837409,-73.98770570755005,left_only
8 Ave & W 31 St,6450.05,40.7505853470215,-73.9946848154068,left_only
8 Ave & W 33 St,6450.12,40.751551,-73.993934,left_only
34 St & 38 Ave,6453.02,40.752443,-73.929737,both
10 Ave & W 28 St,6459.04,40.75066386,-74.00176802,left_only
W 30 St & 10 Ave,6459.07,40.752694,-74.002353,both
62 St & 34 Ave,6460.06,40.75201,-73.89986,both
40 Ave & Crescent St,6462.05,40.7535992020056,-73.93795609474182,both
28 St & 41 Ave,6462.19,40.751047,-73.93797,left_only
E 45 St & 3 Ave,6464.08,40.75255434,-73.97282625,both
E 44 St & Lexington Ave,6464.09,40.752643,-73.974996,left_only
54 St & 37 Ave,6468.01,40.75098,-73.90799,both
21 St & Queens Plaza North,6471.02,40.75325964,-73.94335788,left_only
W 40 St & 5 Ave,6474.02,40.752269,-73.982079,both
E 40 St & 5 Ave,6474.11,40.752062307,-73.9816324043,left_only
W 36 St & 7 Ave,6483.06,40.752149,-73.989539,both
38 St & Northern Blvd,6486.07,40.752372,-73.925384,left_only
W 33 St & 10 Ave,6492.04,40.753773368360385,-73.99937599897385,both
31 St & Northern Blvd,6495.17,40.75186951421875,-73.93349289894103,both
E 47 St & 1 Ave,6498.09,40.75206862,-73.96784384,left_only
E 47 St & 2 Ave,6498.10,40.75323098,-73.97032517,both
55 St & Northern Blvd,6502.01,40.75326,-73.90585,both
24 St & 41 Ave,6505.09,40.752474,-73.939991,left_only
50 St & Northern Blvd,6511.03,40.753441,-73.912402,both
Vernon Blvd & Queens Plaza S,6514.03,40.75408220615571,-73.94942253828049,left_only
W 42 St & 6 Ave,6517.08,40.75492,-73.98455,left_only
43 St & 35 Ave,6520.06,40.754139,-73.919543,both
42 Pl & Northern Blvd,6520.07,40.753091,-73.920603,both
W 35 St & 8 Ave,6526.01,40.752762088742045,-73.99280458705107,both
8 Ave & W 38 St,6526.05,40.75461,-73.99177,both
37 Ave & 35 St,6529.02,40.7531106,-73.9279917,both
E 51 St & 1 Ave,6532.06,40.75455731,-73.96592976,left_only
W 34 St & Hudson Blvd E,6535.04,40.75516719072139,-74.00059908628464,left_only
62 St & Northern Blvd,6536.02,40.754176,-73.900318,both
38 Ave & 29 St,6538.11,40.75473,-73.93367,left_only
E 48 St & 3 Ave,6541.03,40.7546011026,-73.971878855,both
Broadway & 51 St,6545.07,40.754164,-73.908906,left_only
W 44 St & 5 Ave,6551.02,40.75500254,-73.98014437,both
E 43 St & Madison Ave,6551.11,40.75354681867074,-73.97896572947502,left_only
34 Ave & 48 St,6554.05,40.75388,-73.914952,both
Broadway & W 41 St,6560.01,40.75513557,-73.98658032,both
W 40 St & 7 Ave,6560.14,40.754818,-73.988154,both
Broadway & W 38 St,6560.15,40.7529728216068,-73.98734897375107,both
35 Ave & 37 St,6563.12,40.7557327,-73.9236611,both
Southpoint Park,6566.01,40.75370225419114,-73.95865201950072,both
W 36 St & 9 Ave,6569.07,40.75462324029105,-73.99516761302948,left_only
W 35 St & Dyer Ave,6569.08,40.754691750226016,-73.99740189313889,both
W 35 St & 9 Ave,6569.09,40.75414519263519,-73.9960889518261,both
36 Ave & 31 St,6572.08,40.75651272984955,-73.92957486212252,both
E 51 St & 2 Ave,6575.03,40.755293,-73.967641,both
W 34 St & 11 Ave,6578.01,40.75594159,-74.0021163,both
58 St & 32 Ave,6579.03,40.75574,-73.903427,both
24 St & 38 Ave,6581.14,40.756351,-73.936515,both
E 47 St & Park Ave,6584.12,40.75510267,-73.97498696,left_only
Broadway & 49 St,6587.04,40.755389,-73.911517,left_only
W 43 St & 6 Ave,6593.14,40.75527307,-73.98316936,both
6 Ave & W 45 St,6593.15,40.756951,-73.982631,both
34 Ave & 45 St,6596.10,40.754795,-73.917014,both
Roosevelt Island Tramway,6599.01,40.757284,-73.9536,both
W 41 St & 8 Ave,6602.03,40.75640548,-73.9900262,both
W 42 St & 8 Ave,6602.05,40.7575699,-73.99098507,both
34 St & 35 Ave,6605.08,40.7569332,-73.9262231,both
E 54 St & 1 Ave,6608.09,40.756265,-73.964179,both
W 37 St & 10 Ave,6611.02,40.75660359,-73.9979009,left_only
Hudson Blvd W & W 36 St,6611.07,40.75676475086503,-73.99971440439913,both
28 St & 36 Ave,6614.01,40.757186,-73.932719,both
E 53 St & 3 Ave,6617.02,40.75763227739443,-73.96930575370789,both
E 53 St & Lexington Ave,6617.09,40.75828065,-73.97069431,both
31 Ave & 57 St,6621.06,40.757357,-73.904726,both
E 48 St & 5 Ave,6626.01,40.75724567911726,-73.97805914282799,both
W 48 St &  Rockefeller Plaza,6626.11,40.75776935448309,-73.97929430007935,both
48 St & Broadway,6629.06,40.755763,-73.912715,left_only
34 Ave & 38 St,6638.01,40.756913,-73.921631,both
W 42 St & Dyer Ave,6644.07,40.75898481399634,-73.99379968643188,left_only
9 Ave & W 39 St,6644.08,40.756403523272496,-73.99410143494606,left_only
E 55 St & 2 Ave,6650.07,40.75797322,-73.96603308,both
31 Ave & 61 St,6654.05,40.757525,-73.901614,left_only
21 St & 38 Ave,6656.05,40.7576314,-73.9391224,both
E 51 St & Lexington Ave,6659.01,40.75714758,-73.97207836,left_only
E 53 St & Madison Ave,6659.03,40.7597108,-73.97402311,left_only
Madison Av & E 51 St,6659.09,40.75863,-73.97513,both
E 50 St & Park Ave,6659.10,40.757334,-73.974235,left_only
49 St & 31 Ave,6662.01,40.758057,-73.909831,left_only
51 St & Hobart St,6662.09,40.75767234025041,-73.90769943594933,both
40 Ave & 9 St,6664.05,40.75742,-73.945133,both
W 47 St & 6 Ave,6667.04,40.758397,-73.98255,both
43 St & Broadway,6670.03,40.7577284,-73.9166368,left_only
W 45 St & 8 Ave,6676.02,40.75929124,-73.98859651,both
35 St & 34 Ave,6679.11,40.7580583,-73.9242751,left_only
E 58 St & 1 Ave (NE Corner),6682.03,40.75892386377695,-73.96226227283478,both
E 60 St & York Ave,6682.08,40.759107,-73.959223,left_only
Crescent St & 35 Ave,6688.01,40.7596276,-73.9321455,both
E 56 St & 3 Ave,6691.11,40.75934501,-73.96759673,left_only
W 51 St & Rockefeller Plaza,6700.14,40.75973805251143,-73.97811613976955,both
46 St & 30 Rd,6703.06,40.76072,-73.910989,both
Broadway & W 48 St,6708.04,40.76017739537783,-73.98486793041229,both
Steinway St & Broadway,6711.13,40.75905795418586,-73.91897544264793,both
9 Ave & W 45 St,6717.06,40.76019252,-73.9912551,both
34 Ave & 31 St,6720.07,40.759604471387945,-73.92714411020279,both
E 58 St & 1 Ave (NW Corner),6723.10,40.759125,-73.962658,both
11 Ave & W 41 St,6726.01,40.76030096,-73.99884222,both
21 St & 36 Ave,6729.02,40.7601853,-73.9362726,both
E 56 St & Madison Ave,6732.01,40.761573,-73.972628,both
50 St & 30 Ave,6735.03,40.760083,-73.907107,both
36 Ave & 10 St,6737.03,40.7614376,-73.9411265,both
W 52 St & 6 Ave,6740.01,40.76132983124814,-73.97982001304626,both
W 51 St & 6 Ave,6740.10,40.7606597,-73.98042047,left_only
Newton Rd & 44 St,6743.06,40.7595701,-73.9142678,left_only
W 49 St & 8 Ave,6747.06,40.76227205,-73.98788205,both
8 Ave & W 49 St,6747.07,40.76171227910671,-73.98655101656914,left_only
35 St & Broadway,6750.16,40.760339,-73.9222427,left_only
1 Ave & E 62 St,6753.08,40.7612274,-73.96094022,left_only
W 43 St & 10 Ave,6756.01,40.76009437,-73.99461843,both
W 44 St & 11 Ave,6756.05,40.762009,-73.996975,left_only
Crescent St & 34 Ave,6759.15,40.76108,-73.930562,both
E 58 St & 3 Ave,6762.02,40.76095756,-73.96724467,both
3 Ave & E 62 St,6762.04,40.76312584,-73.96526895,both
12 Ave & W 40 St,6765.01,40.76087502,-74.00277668,both
Bulova Ave & Brooklyn Queens Expressway W,6766.03,40.762507,-73.902534,both
W 54 St & 6 Ave,6771.13,40.76,-73.98,both
30 Ave & 47 St,6774.13,40.761294,-73.909562,both
Broadway & W 51 St,6779.04,40.76228826,-73.98336183,left_only
Broadway & W 53 St,6779.05,40.76344058,-73.98268129,left_only
31 Ave & Steinway St,6782.01,40.7611488,-73.9170071,left_only
W 47 St & 9 Ave,6786.02,40.76153045158114,-73.99007007479668,both
31 St & Broadway,6789.04,40.761584,-73.925921,both
W 46 St & 11 Ave,6795.01,40.76341379,-73.99667444,both
34 Ave & 21 St,6798.01,40.7628138,-73.9342862,left_only
E 59 St & Madison Ave,6801.01,40.76350532,-73.97109243,both
49 St & 25 Ave,6804.01,40.764496,-73.904632,both
35 Ave & 10 St,6806.06,40.76315481910373,-73.93985509872437,both
W 56 St & 6 Ave,6809.07,40.76340613,-73.97722479,left_only
W 55 St & 6 Ave,6809.09,40.763189,-73.978434,both
30 Ave & 41 St,6812.06,40.763422,-73.914142,both
Motorgate,6814.01,40.7639089,-73.9477213,both
8 Ave & W 52 St,6816.07,40.76370739,-73.9851615,both
31 Ave & 34 St,6819.15,40.763154,-73.920827,both
1 Ave & E 68 St,6822.09,40.76500525,-73.95818491,both
W 47 St & 10 Ave,6824.07,40.76269882,-73.99301222,both
Crescent St & Broadway,6827.11,40.7633589,-73.9286471,both
E 63 St & 3 Ave,6830.02,40.763954,-73.9646,both
34 Ave & 13 St,6836.07,40.7638753,-73.9364848,both
E 58 St & Madison Ave,6839.04,40.76302594280519,-73.97209525108337,both
Grand Army Plaza & Central Park S,6839.10,40.7643971,-73.97371465,left_only
46 St & 28 Ave,6842.02,40.763328,-73.908782,left_only
Broadway & W 56 St,6847.02,40.7652654,-73.98192338,both
7 Ave & W 55 St,6847.05,40.764126,-73.980973,both
38 St & 30 Ave,6850.01,40.764174520197685,-73.91583994030952,both
W 50 St & 9 Ave,6854.05,40.763604677958625,-73.98917958140373,both
31 Ave & 30 St,6857.09,40.7647,-73.9240312,both
E 65 St & 2 Ave,6860.12,40.76471851944339,-73.96222069859505,both
21 St & 31 Dr,6865.03,40.7659,-73.930819,both
34th Ave & Vernon Blvd,6873.01,40.76535380385866,-73.93986314535141,both
Central Park S & 6 Ave,6876.04,40.76590936,-73.97634151,both
28 Ave & 44 St,6879.04,40.76408932350688,-73.91065120697021,left_only
W 56 St & 8 Ave,6884.03,40.765959181657976,-73.98313522338867,both
35 St & 30 Ave,6887.03,40.76547569244953,-73.91811579465866,left_only
E 72 St & York Ave,6889.12,40.76663814,-73.95348296,both
W 53 St & 10 Ave,6890.01,40.76669671,-73.99061728,both
W 50 St & 10 Ave,6890.06,40.764734200065185,-73.99194359779358,left_only
31 Ave & Crescent St,6893.10,40.7658346,-73.9265474,both
E 68 St & 3 Ave,6896.16,40.76712840349542,-73.96224617958069,left_only
Broadway & 12 St,6901.01,40.7668,-73.9347774,both
5 Ave & E 63 St,6904.06,40.766368,-73.971518,left_only
46 St & 25 Ave,6907.03,40.765753,-73.90676,both
7 Ave & Central Park South,6912.01,40.7667405590595,-73.9790689945221,both
Steinway St & 28 Ave,6915.02,40.7656251,-73.9136695,left_only
W 54 St & 9 Ave,6920.03,40.76584941,-73.98690506,left_only
31 St & Newtown Ave,6923.20,40.7675487799971,-73.9209334552288,both
2 Ave & E 72 St,6925.09,40.7687620293096,-73.95840793848038,both
W 52 St & 11 Ave,6926.01,40.76727216,-73.99392888,both
Ditmars Blvd & 76 St,6927.03,40.768442,-73.893531,left_only
23 St & 31 Ave,6929.01,40.76663971723091,-73.9286595582962,left_only
E 67 St & Park Ave,6932.14,40.76780080148132,-73.96592080593109,left_only
E 68 St & Madison Ave,6932.15,40.7691572,-73.96703464,both
Ditmars Blvd & 48 St,6935.01,40.769219,-73.901001,left_only
Vernon Blvd & 10 St,6937.07,40.7671863,-73.9373554,left_only
25 Ave & 41 St,6943.07,40.767666,-73.910963,both
Broadway & W 58 St,6948.10,40.76695317,-73.98169333,both
28 Ave & 35 St,6951.03,40.7671,-73.9169858,left_only
E 74 St & 1 Ave,6953.08,40.7689738,-73.95482273,left_only
W 56 St & 10 Ave,6955.01,40.768254,-73.988639,both
W 54 St & 11 Ave,6955.05,40.768333,-73.992573,left_only
Crescent St & 30 Ave,6958.06,40.768692,-73.9249574,both
3 Ave & E 71 St,6960.10,40.76873687,-73.96119945,left_only
Ditmars Blvd & 73 St,6964.05,40.76817,-73.896293,both
31 Ave & 14 St,6966.04,40.7682,-73.9322662,both
E 66 St & Madison Ave,6969.08,40.76800889305947,-73.96845281124115,left_only
37 St & 24 Ave,6981.16,40.7701477,-73.9120938,both
31 St & Astoria Blvd,6989.07,40.7699176,-73.9184057,both
E 75 St & 3 Ave,6991.12,40.77112927,-73.95772297,both
