station_name,count_of_starts,trip_duration,est_trip_distance_miles,count_of_end_destinations
E 155 St & Courtlandt Ave,210.0,11.752380952380953,0.6624285714285714,212
E 156 & Brook Ave,605.0,10.664765840220387,0.6923471074380165,612
E 156 St & Courtlandt Ave,369.0,13.995934959349594,0.7283739837398373,370
E 157 St & River Ave,790.0,17.84476793248945,0.7871645569620254,796
E 158 St & Melrose Ave,430.0,13.547054263565892,0.7675116279069767,429
E 16 St & 5 Ave,5912.0,10.901468764095624,0.9728653585926929,5927
E 16 St & Irving Pl,3820.0,10.876134380453752,0.8896020942408378,3839
E 160 St & Tinton Ave,394.0,15.717808798646361,0.7191878172588833,380
E 161 St & Park Ave,692.0,13.414185934489403,0.7534826589595375,699
E 161 St & River Ave,1596.0,17.09734753550543,0.9554573934837093,1644
E 163 St & Tiffany St,327.0,16.31289500509684,0.9195107033639144,325
E 163 St & Union Ave,449.0,15.75,0.8211135857461025,464
E 165 St & Clay Ave,709.0,14.67823225199812,0.6289844851904091,721
E 165 St & Fox St,158.0,18.316244725738397,1.0099367088607594,153
E 165 St & Jerome Ave,310.0,14.366075268817205,0.6144838709677419,318
E 167 St & Bryant Ave,159.0,23.183333333333334,0.980566037735849,138
E 167 St & Clay Ave,604.0,7.747047461368653,0.5323509933774835,607
E 167 St & Franklin Ave,873.0,17.99757541046201,0.6949369988545245,865
E 169 St & Fox St,82.0,18.087804878048782,1.061341463414634,77
E 169 St & Webster Ave,505.0,10.403399339933992,0.6700198019801981,498
E 17 St & 2 Ave,3061.0,10.480877708809757,0.9825220516171186,3084
E 17 St & Broadway,8852.0,12.442670206356379,0.96856529597831,8935
E 170 St & Clay Ave,801.0,18.431315022888057,0.5603620474406992,814
E 170 St & Sheridan Ave,1272.0,16.522051886792454,0.6103930817610063,1247
E 170 St & Webster Ave,840.0,8.420436507936508,0.5666785714285714,857
E 171 St & 3 Ave,873.0,16.361951126384117,0.5796219931271478,900
E 171 St & Webster Ave,778.0,11.57697086546701,0.44109254498714656,782
E 174 St & Longfellow Ave,262.0,15.012213740458014,0.8972137404580153,260
E 174 St & Walton Ave,358.0,12.961405959031657,0.7057262569832402,363
E 182 St & Morris Ave,346.0,12.056069364161848,0.845028901734104,340
E 188 St & Creston Ave,364.0,13.815842490842492,1.0374175824175824,366
E 19 St & 3 Ave,2844.0,10.560325832161276,0.9428445850914204,2813
E 2 St & 2 Ave,1945.0,13.08547557840617,1.0254858611825193,1977
E 2 St & Avenue A,4137.0,9.90128112158569,0.8392772540488277,4133
E 2 St & Avenue B,5327.0,10.669369876728615,0.868233527313685,5331
E 2 St & Avenue C,4134.0,11.028801806160297,0.8809966134494436,4032
E 20 St & 2 Ave,3713.0,11.401122183319867,0.9997953137624562,3721
E 20 St & FDR Dr,4705.0,10.66753099539497,0.9990945802337938,4715
E 20 St & Park Ave,3813.0,10.811849812046509,0.9706451612903226,3851
E 201 St & Briggs Ave,93.0,18.142114695340503,1.3780645161290321,94
E 22 St & 2 Ave,4331.0,11.246644346956053,0.980778111290695,4348
E 23 St & 1 Ave,4830.0,10.335962732919254,0.9543188405797101,4855
E 25 St & 1 Ave,3165.0,11.587625065824119,1.0353586097946288,3181
E 25 St & 2 Ave,4602.0,10.377440967695204,1.0282355497609734,4614
E 26 St & 3 Ave,3521.0,10.844125721859319,1.0210281170122124,3535
E 27 St & 1 Ave,4278.0,10.902177808944991,1.0603272557269752,4313
E 27 St & Park Ave S,3686.0,11.149923132573702,1.0037601736299513,3664
E 3 St & 1 Ave,3243.0,11.462349676225717,0.9680203515263645,3277
E 3 St & Church Ave,255.0,19.804117647058824,1.5166666666666666,254
E 30 St & Park Ave S,3347.0,12.261388307937457,1.0367851807588886,3363
E 31 St & 3 Ave,5228.0,11.577097679163478,1.0165034429992348,5246
E 32 St & Park Ave,4725.0,10.554991181657849,0.9845291005291005,4764
E 33 St & 1 Ave,7724.0,11.495211893664766,1.129751424132574,7768
E 33 St & 5 Ave,4871.0,12.915530691849723,1.045079039211661,4869
E 35 St & Madison Ave,1951.0,12.391534255937128,1.106099436186571,1964
E 39 St & 2 Ave,5121.0,12.13833886610688,1.1451337629369263,5124
E 39 St & Lexington Ave,3520.0,13.16374053030303,1.1239488636363637,3539
E 4 St & 2 Ave,4217.0,11.460433957789899,0.9770524069243537,4269
E 4 St & Ave B,3015.0,10.815085682697623,0.9170215588723052,3030
E 40 St & 5 Ave,3657.0,13.876182663385288,1.1447169811320754,3351
E 40 St & Park Ave,7180.0,13.045313370473538,1.2061949860724233,7203
E 41 St & Madison Ave (SE corner),4996.0,12.62454963971177,1.1560148118494795,4659
E 43 St & 2 Ave,1978.0,13.782760364004044,1.2853741152679474,1715
E 43 St & Madison Ave,3222.0,13.43112973308504,1.1384512725015519,3239
E 44 St & 2 Ave,2543.0,12.52105780574125,1.1968383798662996,2148
E 44 St & Lexington Ave,5114.0,11.919234780341545,1.1306413766132186,5123
E 45 St & 3 Ave,2039.0,13.541785188818048,1.2233349681216283,2040
E 47 St & 1 Ave,2503.0,13.857670795045944,1.2288333999200958,2514
E 47 St & 2 Ave,3283.0,12.66862117981521,1.131699664940603,3273
E 47 St & Park Ave,5106.0,11.333179919049485,1.1558558558558558,5190
E 48 St & 3 Ave,2646.0,13.86662257495591,1.1672373393801967,2672
E 48 St & 5 Ave,4113.0,12.332652565037685,1.0417894480914174,4116
E 5 St & Ave A,4020.0,10.685580431177446,0.8355746268656717,4039
E 5 St & Avenue C,2576.0,9.782770445134576,0.893307453416149,2569
E 5 St & Cooper Sq,2964.0,11.246659919028339,0.9225978407557355,2976
E 50 St & Park Ave,1616.0,13.361468646864688,1.2472772277227722,1637
E 51 St & 1 Ave,2621.0,14.544804781889864,1.227199542159481,2635
E 51 St & 2 Ave,2608.0,14.416481339468303,1.2874693251533742,2603
E 51 St & Lexington Ave,2638.0,12.954940611574424,1.180996967399545,2439
E 53 St & 3 Ave,3076.0,13.612169484178587,1.1886313394018206,3025
E 53 St & Lexington Ave,3648.0,12.399479166666667,1.1594627192982456,3654
E 53 St & Madison Ave,2890.0,12.663125720876586,1.1090484429065743,3077
E 54 St & 1 Ave,3056.0,13.34167757417103,1.2277225130890053,3060
E 55 St & 2 Ave,3748.0,13.153308431163287,1.2468143009605124,3775
E 56 St & 3 Ave,2932.0,14.659328103683492,1.3362175989085947,2923
E 56 St & Madison Ave,2608.0,12.465810327198364,1.1753911042944785,2620
E 58 St & 1 Ave (NE Corner),1827.0,13.172769567597154,1.2208210180623975,1785
E 58 St & 1 Ave (NW Corner),2747.0,13.49524329571654,1.3131561703676737,2734
E 58 St & 3 Ave,4561.0,13.710067236717094,1.2372199079149309,4568
E 58 St & Madison Ave,2775.0,16.871219219219217,1.2978306306306306,2574
E 59 St & Madison Ave,3085.0,16.504305780659102,1.217004862236629,3081
E 6 St & 2 Ave,2725.0,10.882434250764527,0.9182788990825688,2737
E 6 St & Avenue B,3378.0,10.802146240378923,0.9050651272942569,3433
E 6 St & Avenue D,3787.0,11.740330956781973,0.9995246897280169,3802
E 60 St & York Ave,1282.0,15.272685907436296,1.2179173166926676,1300
E 63 St & 3 Ave,2909.0,13.4001317749513,1.1997318666208319,2658
E 65 St & 2 Ave,1841.0,14.671437624479449,1.351205866376969,1851
E 66 St & Madison Ave,1435.0,17.373368176538907,1.1261393728222997,1438
E 67 St & Park Ave,1710.0,14.403138401559456,1.2479005847953215,1666
E 68 St & 3 Ave,2060.0,13.386181229773463,1.1511553398058254,2069
E 68 St & Madison Ave,1585.0,17.333017875920085,1.2287129337539433,1524
E 7 St & Ave B,4116.0,10.850919177194687,0.8656073858114675,4125
E 7 St & Ave C,3514.0,9.811857332574464,0.8936226522481503,3516
E 7 St & Avenue A,5270.0,10.446502213788742,0.8655237191650854,5279
E 72 St & Park Ave,2797.0,14.741943749255155,1.162431176260279,2822
E 72 St & York Ave,4740.0,13.353161040787622,1.2697679324894515,4745
E 74 St & 1 Ave,3838.0,13.844280875455967,1.2538926524231369,3872
E 75 St & 3 Ave,2240.0,14.242053571428572,1.2343258928571428,2252
E 76 St & Park Ave,2746.0,14.171831755280408,1.1811179898033504,2747
E 77 St & 1 Ave,4126.0,13.171005008886734,1.195288414929714,4150
E 77 St & 3 Ave,2472.0,12.312176375404531,1.0963713592233009,2495
E 78 St & 2 Ave,2547.0,14.490282685512367,1.3234668237141736,2556
E 8 St & Caton Ave,395.0,14.555063291139241,1.1739493670886076,415
E 81 St & 1 Ave,2650.0,12.683276729559749,1.2422264150943396,2665
E 81 St & 3 Ave,2645.0,13.133232514177694,1.1215803402646503,2653
E 81 St & Park Ave,1361.0,13.6474283614989,1.2075532696546658,1372
E 81 St & York Ave,2429.0,11.717689035268286,1.1066035405516674,2419
E 82 St & East End Ave,1878.0,14.241116435924742,1.236741214057508,1875
E 84 St & 1 Ave,3782.0,13.512748986426935,1.210661025912216,3790
E 84 St & Park Ave,2529.0,14.240345327533941,1.2045512060102808,2590
E 85 St & 3 Ave,5300.0,13.384125786163523,1.1153056603773586,5315
E 85 St & East End Ave,1117.0,15.266427931960607,1.1876365264100268,1094
E 88 St & 1 Ave,3147.0,14.6490043427603,1.3034636161423578,3133
E 88 St & Park Ave,2541.0,13.949606454151908,1.205922865013774,2563
E 89 St & 3 Ave,2407.0,13.80997091815538,1.2038595762359785,2415
E 89 St & York Ave,2680.0,13.525995024875622,1.1533246268656716,2701
E 9 St & 5 Ave,4062.0,12.124950763170853,0.9408321024126046,4073
E 9 St & Avenue C,3099.0,12.153167688501666,0.9424491771539206,3122
E 91 St & 2 Ave,3886.0,15.444411562875278,1.3084894493051982,3917
E 91 St & Park Ave,2557.0,15.470870812149656,1.3073132577238953,2580
E 93 St & 2 Ave,1791.0,13.564405360134003,1.254321608040201,1846
E 95 St & 3 Ave,1560.0,14.090662393162393,1.2878397435897435,1579
E 97 St & 3 Ave,1151.0,11.776600057920648,1.0621633362293657,1164
E 97 St & Madison Ave,2501.0,16.828528588564573,1.3764334266293483,2516
E 98 St & Park Ave,1045.0,13.19103668261563,1.2126315789473685,1051
E Burnside Ave & Ryer Ave,1366.0,15.22225475841874,0.548389458272328,1402
E Fordham Rd & Webster Ave,918.0,16.138997821350763,1.2172004357298476,936
E Houston St & Columbia St,2612.0,11.965664880040837,0.8712710566615621,2636
E Mosholu Pkwy & E 204 St,62.0,16.81666666666667,0.990483870967742,63
E Mosholu Pkwy & Van Cortlandt Ave E,169.0,18.357100591715977,1.1498224852071006,170
E New York Ave & Troy Ave,176.0,16.45748106060606,1.3110227272727273,176
E Tremont Ave & E 176 St,822.0,17.08339416058394,0.7377128953771289,840
E Tremont Ave & Jerome Ave,270.0,13.085617283950617,0.785962962962963,281
Eagle St & Manhattan Ave,1348.0,13.096055885262118,1.3192507418397625,1399
East End Ave & E 86 St,1482.0,15.670186684660369,1.0993454790823212,1502
Eastern Pkwy & Brooklyn Ave,401.0,16.32173732335827,1.0396758104738155,408
Eastern Pkwy & Franklin Ave,2175.0,12.663095785440612,1.2365379310344826,2144
Eastern Pkwy & Kingston Ave,1046.0,13.81808476736775,0.8572370936902485,917
Eastern Pkwy & Nostrand Ave,676.0,13.50877712031558,1.1585355029585798,654
Eastern Pkwy & Ralph Ave,126.0,17.293253968253968,1.3976984126984129,124
Eastern Pkwy & Rochester Ave,235.0,18.99085106382979,1.604,235
Eastern Pkwy & Schenectady Ave,389.0,15.167566409597258,1.195038560411311,363
Eastern Pkwy & Troy Ave,313.0,20.93919062832801,1.090479233226837,305
Eastern Pkwy & Washington Ave,2194.0,16.760369188696444,1.3389197812215132,2217
Edgecombe Ave & W 141 St,888.0,12.860641891891891,1.195900900900901,914
Edgecombe Ave & W 145 St,896.0,10.655133928571429,0.9999330357142858,903
Edgecombe Ave & W 150 St,226.0,15.783923303834808,1.3399999999999999,227
Eldert St & Bushwick Ave,307.0,14.78528773072747,1.5160912052117264,312
Eliot Ave & 60 Ln,176.0,12.483428030303031,1.1179545454545454,179
Emerson Pl & Myrtle Ave,2595.0,13.088086062941555,1.2752601156069365,2569
Empire Blvd & New York Ave,268.0,16.351990049751244,1.2884328358208956,272
Engert Ave & McGuinness Blvd,712.0,11.929026217228465,1.1604775280898876,714
Essex Light Rail,,,,1
Evergreen Ave & Noll St,872.0,14.075305810397554,1.3837729357798165,865
Exchange Pl,,,,2
FDR Drive & E 35 St,4526.0,14.026977463543968,1.1819354838709677,4562
Faile St & Garrison Ave,139.0,21.152877697841728,0.918273381294964,113
Fairview Ave & Linden St,405.0,10.439053497942387,1.1646172839506173,384
Featherbed Ln & Jerome Ave,235.0,10.171205673758864,0.6799148936170213,236
Featherbed Ln & Nelson Ave,378.0,17.92526455026455,0.5739417989417989,380
Flatbush Ave & Eastern Pkwy,445.0,16.32561797752809,0.9000898876404495,458
Flatbush Ave & Fenimore St,557.0,15.586535008976663,1.409281867145422,561
Flatbush Ave & Lincoln Rd,584.0,14.987214611872146,1.2265410958904108,597
Flatbush Ave & Ocean Ave,1927.0,21.46336274001038,1.1646600934094449,1962
Flushing Ave & Vanderbilt Ave,2565.0,15.31207927225471,1.2994035087719298,2609
Flushing Ave & Woodward Ave,337.0,16.35618199802176,1.3773887240356084,336
Forest Ave & Summerfield St,322.0,14.934782608695652,1.3675465838509318,326
Forsyth St & Broome St,2969.0,12.496716066015493,1.1156113169417312,2998
Forsyth St & Canal St,3623.0,14.26431594442911,1.2306569141595363,3648
Forsyth St & Grand St,5395.0,12.05166203274637,0.9271603336422614,5471
Fort Washington Ave & W 173 St,450.0,15.836777777777778,1.4462444444444442,431
Fort Washington Ave & W 183 St,174.0,18.76360153256705,2.274080459770115,171
Franklin Ave & E 169 St,468.0,15.292165242165243,0.8563675213675215,473
Franklin Ave & Myrtle Ave,837.0,14.97642373556352,1.393715651135006,853
Franklin Ave & St Marks Ave,1889.0,13.923610375860244,1.3100052938062468,1811
Franklin St & Dupont St,3240.0,12.350087448559671,1.072570987654321,3246
Franklin St & W Broadway,1734.0,14.6009323337178,1.1008823529411764,1748
Frederick Douglass Blvd & Harlem River Dr,274.0,12.980231143552311,1.2328832116788322,286
Frederick Douglass Blvd & W 112 St,3566.0,13.575294447560292,1.2139147504206393,3564
Frederick Douglass Blvd & W 115 St,2292.0,12.56803374054683,1.1479886561954624,2315
Frederick Douglass Blvd & W 117 St,3308.0,12.519881096332124,1.153830108827086,3348
Frederick Douglass Blvd & W 129 St,959.0,13.55983663538408,0.9301981230448383,969
Frederick Douglass Blvd & W 139 St,603.0,16.23645660585959,1.3261028192371476,602
Frederick Douglass Blvd & W 145 St,866.0,11.360431100846805,1.0207736720554272,874
Freeman St & Reverend James A Polite Ave,190.0,17.88719298245614,0.9601578947368421,180
Freeman St & Southern Blvd,444.0,13.048873873873873,0.854481981981982,453
Fresh Pond Rd & 69 Ave,265.0,17.883459119496855,1.4369811320754717,245
Fresh Pond Rd & Eliot Ave,263.0,12.368757921419517,1.0856273764258555,244
Fresh Pond Rd & Flushing Ave,73.0,15.161187214611871,1.114931506849315,64
Front St & Gold St,1161.0,17.8148004593741,1.3271403962101636,1224
Front St & Jay St,2181.0,16.100435580009172,1.3591655204034847,2208
Frost St & Debevoise Ave,345.0,11.526859903381643,1.0832753623188407,342
Frost St & Meeker Ave,996.0,12.272205488621152,1.1720682730923695,1023
Ft. Hamilton Pkwy & E 2 St,535.0,15.174984423676012,1.2154205607476636,536
Ft. Hamilton Pkwy & E 5 St,334.0,21.45838323353293,1.260119760479042,340
Ft. Washington Ave & W 190 St,299.0,20.09319955406912,1.9560200668896321,307
Fulton Ave & E 168 St,449.0,16.425760950259836,0.748218262806236,445
Fulton Ave & E 172 St,395.0,16.924978902953587,0.6562278481012658,401
Fulton Ave & St. Paul's Pl,485.0,15.462646048109965,0.632701030927835,478
Fulton St & Adams St,3815.0,13.748698121450415,1.1529855832241154,3856
Fulton St & Broadway,3536.0,16.029675716440423,1.313472850678733,3520
Fulton St & Clermont Ave,1610.0,13.982753623188406,1.1903540372670807,1621
Fulton St & Irving Pl,1574.0,13.934127488352392,1.283322744599746,1586
Fulton St & Saratoga Ave,124.0,13.910752688172044,1.4820161290322582,127
Fulton St & Utica Ave,575.0,11.711797101449276,1.0884,574
Fulton St & Waverly Ave,1966.0,13.605756188538487,1.252446592065107,1956
Fulton St & William St,2543.0,15.786361253113121,1.183252064490759,2554
Fulton St & Williams Ave,189.0,14.428659611992947,1.2539153439153439,177
Gansevoort St & Hudson St,3448.0,14.020591647331786,1.147375290023202,3431
Garfield Pl & 8 Ave,1895.0,13.41656112576957,1.113604221635884,1901
Garrison Ave & Manida St,99.0,16.47895622895623,0.6178787878787879,100
George St & Wilson Ave,770.0,13.367510822510823,1.3978181818181816,769
Gerard Ave & E 146 St,267.0,10.779525593008739,0.9465917602996256,271
Gerard Ave & E 164 St,365.0,16.95132420091324,0.690958904109589,360
Gerard Ave & E 165 St,377.0,18.58996463306808,0.6044827586206896,389
Gerard Ave & McClellan St,287.0,11.103135888501741,0.6597560975609756,226
Glenwood Ave,,,,1
Goble Pl & Macombs Rd,701.0,12.611340941512125,0.5600142653352354,712
Goulden Ave & Bedford Park Blvd W,115.0,16.21985507246377,0.9630434782608696,118
Goulden Ave & W 197 St,279.0,19.402270011947433,0.9881003584229391,292
Goulden Ave & W 205 St,261.0,12.846807151979567,0.5033716475095785,261
Graham Ave & Conselyea St,3041.0,10.165740436260002,0.980660966787241,3037
Graham Ave & Grand St,2260.0,12.647337758112094,1.2192522123893805,2277
Graham Ave & Herbert St,857.0,11.746713341112407,1.160583430571762,859
Graham Ave & Withers St,1292.0,11.99751031991744,1.0541099071207432,1304
Gramercy Park N & Gramercy Park E,3401.0,11.113839066941095,0.9533431343722435,3417
Grand Army Plaza & Central Park S,6750.0,26.7699975308642,1.128794074074074,6629
Grand Army Plaza & Plaza St West,3629.0,20.299591255625973,1.1776935794984846,3622
Grand Ave & 55 St,86.0,17.08217054263566,1.7359302325581394,85
Grand Ave & 58 Ave,43.0,15.82906976744186,1.6448837209302327,43
Grand Ave & Bergen St,1626.0,11.875625256252562,1.2332718327183272,1632
Grand Ave & Remsen Pl,166.0,18.730522088353414,1.9190963855421685,159
Grand Ave & W 181 St,216.0,16.078009259259257,0.9748611111111111,222
Grand Ave & W Fordham Rd,177.0,17.79981167608286,1.1822598870056498,182
Grand Concourse & E 144 St,612.0,14.14400871459695,0.9643300653594771,624
Grand Concourse & E 156 St,477.0,17.934136967155837,1.1218238993710692,482
Grand Concourse & E 161 St,1114.0,15.247950329144226,0.9935457809694793,1139
Grand Concourse & E 164 St,686.0,13.755612244897959,0.9542857142857143,696
Grand Concourse & E 166 St,1143.0,19.3920384951881,0.5820909886264217,1133
Grand Concourse & E 167 St,1602.0,17.666468997086977,0.7109550561797753,1595
Grand Concourse & E 171 St,689.0,17.209724238026126,0.7557329462989841,639
Grand Concourse & E 175 St,205.0,14.84829268292683,1.2816585365853659,193
Grand Concourse & E 192 St,459.0,17.828068264342775,0.8840522875816993,469
Grand Concourse & E 196 St,505.0,17.324884488448845,0.8791287128712871,483
Grand Concourse & E 197 St,254.0,15.50255905511811,0.8851181102362204,255
Grand Concourse & E 199 St,190.0,13.422719298245614,1.0873684210526315,196
Grand Concourse & E 203 St,109.0,15.182110091743118,1.1306422018348625,98
Grand Concourse & E 205 St,114.0,14.112426900584795,1.4043859649122807,113
Grand Concourse & E Mosholu Pkwy S,104.0,23.98541666666667,1.9876923076923076,105
Grand Concourse & East Mount Eden Ave,684.0,15.350633528265108,0.8346198830409357,694
Grand St,,,,2
Grand St & 14 St,,,,2
Grand St & Elizabeth St,6074.0,13.767341674898473,1.0904560421468554,6080
Grand St & Greene St,2981.0,14.47210667561221,1.159221737671922,3024
Grand St & Havemeyer St,2530.0,14.847140974967063,1.3175691699604741,2544
Grand St & Samuel Dickstein Plaza,3173.0,10.725344048744617,0.9606492278600693,3122
Great Jones St,6827.0,12.171690835408427,1.0117152482788925,6864
Green St & McGuinness Blvd,327.0,13.470795107033638,1.2488990825688073,334
Greene Av & Myrtle Av,767.0,14.785571490656237,1.326114732724902,766
Greene Ave & Grandview Ave,369.0,14.383197831978322,1.3774525745257453,369
Greene Ave & Nostrand Ave,1548.0,13.029263565891473,1.269250645994832,1561
Greene Ave & Throop Ave,1404.0,12.448100664767333,1.4159045584045584,1407
Greene St & Prince St,2446.0,15.524727446170617,1.1712183156173346,2473
Greenpoint Ave & 47 St,348.0,12.416522988505747,1.175977011494253,317
Greenpoint Ave & Manhattan Ave,2466.0,13.734982427683159,1.288596918085969,2485
Greenpoint Ave & Monitor St,217.0,13.335330261136711,1.3523502304147466,236
Greenpoint Ave & West St,1555.0,16.061629153269024,1.4033376205787782,1559
Greenwich Ave & 8 Ave,330.0,11.525909090909092,1.0355454545454545,370
Greenwich Ave & Charles St,63.0,10.695502645502646,0.926031746031746,90
Greenwich St & Hubert St,6376.0,7.188030635717273,0.7309833751568381,6424
Greenwich St & Perry St,3259.0,14.094313184003273,1.14318502608162,3256
Greenwich St & Rector St,1467.0,16.94208134514883,1.398145875937287,1478
Greenwich St & W Houston St,4789.0,14.998364307092643,1.3206577573606182,4727
Greenwood Ave & E 4 St,226.0,11.886799410029498,1.1021238938053097,227
Grove St & Broadway,1118.0,13.252355396541443,1.4413953488372093,1121
Grove St & Fresh Pond Rd,130.0,21.159102564102565,1.167769230769231,132
Grove St PATH,,,,3
Halsey St & Broadway,443.0,15.191008276899925,1.2939051918735893,435
Halsey St & Evergreen Ave,291.0,15.229839633447881,1.5229896907216496,293
Halsey St & Ralph Ave,242.0,14.087465564738292,1.5450413223140496,239
Halsey St & Tompkins Ave,1598.0,13.746579057154776,1.3037922403003754,1625
Hamilton Park,,,,3
Hamilton Pl & W 140 St,482.0,14.834439834024895,1.572551867219917,430
Hancock St & Bedford Ave,1258.0,14.044806571277158,1.2832114467408584,1268
Hancock St & Malcolm X Blvd,691.0,14.998504582730343,1.4026772793053546,677
Hancock St & Stuyvesant Ave,612.0,13.194063180827886,1.3937091503267975,614
Hancock St & Wyckoff Ave,360.0,13.784490740740742,1.577277777777778,366
Hanson Pl & Ashland Pl,4297.0,12.025525560468544,1.0981568536188038,4292
Harborside,,,,7
Harlem River Dr & W 155 St,254.0,20.228871391076115,1.4300393700787402,254
Harman St & Seneca Ave,460.0,13.758840579710144,1.3614782608695652,456
Harrison Pl & Porter Ave,325.0,15.248923076923075,1.5218461538461538,338
Harrison St & Hudson St,1353.0,14.234429662478444,1.277790096082779,1364
Hart St & Wyckoff Ave,502.0,12.322045152722444,1.2248804780876494,495
Hazen St & 20 Ave,229.0,11.340538573508004,1.022882096069869,238
Heights Elevator,,,,2
Henry St & Atlantic Ave,2261.0,13.198061329795076,1.1998938522777531,2280
Henry St & Bay St,284.0,16.928462441314554,1.3825,298
Henry St & Degraw St,1512.0,11.366258818342152,0.9509193121693121,1515
Henry St & Grand St,4235.0,10.532581660763478,0.924120425029516,4224
Henry St & Middagh St,1116.0,20.590770609318994,1.0647043010752688,1130
Henry St & Remsen St,1376.0,13.431407461240308,1.1381322674418604,1386
Henry St & W 9 St,168.0,11.780257936507937,0.9853571428571428,167
Herkimer St & Eastern Pkwy,107.0,19.181464174454828,1.3772897196261682,109
Herkimer St & New York Ave,562.0,14.83276986951364,1.4149288256227759,434
Hicks St & Montague St,2381.0,12.144260114797705,1.0389038219235616,2387
Hoe Ave & Jennings St,256.0,12.0576171875,1.0281640625,269
Home St & Westchester Ave,374.0,11.532932263814617,0.9058823529411765,379
Hope St & Union Ave,2929.0,12.291584158415843,1.1796654148173438,2944
Howard St & Lafayette St,2811.0,14.225501007944978,1.1305905371753824,2842
Hoyt St & Warren St,371.0,14.422057502246181,1.1889757412398922,380
Hudson Blvd W & W 36 St,1335.0,14.13717852684145,1.2081573033707866,1256
Hudson St & 4 St,,,,2
Hudson St & Reade St,1483.0,14.861609350415824,1.1433310856372219,1537
Hudson St & W 13 St,4818.0,15.008554725335546,1.201596097965961,4822
Humboldt St & Varet St,640.0,15.653125,1.28028125,648
Hunts Point Ave & Bryant Ave,284.0,23.533861502347417,0.8545070422535211,289
Huron St & Franklin St,2202.0,15.062518922191945,1.3002270663033606,2228
Icahn Stadium,965.0,22.406407599309155,1.4814922279792748,984
India St & Manhattan Ave,2214.0,13.67055103884372,1.2172448057813912,2252
India St Pier,1548.0,12.235142118863049,1.0774935400516796,1595
Intervale Ave & Kelly St,152.0,9.846710526315789,0.7541447368421053,154
Intervale Ave & Westchester Ave,362.0,11.109898710865561,0.8116574585635359,370
Inwood Ave & W 170 St,269.0,12.321375464684014,0.6981040892193309,274
Irving Ave & DeKalb Ave,809.0,14.473094355170993,1.2942521631644004,814
Irving Ave & Halsey St,551.0,13.308832425892318,1.522831215970962,559
Irving Ave & Harman St,774.0,14.622868217054265,1.4004005167958657,770
Irving Ave & Jefferson St,1006.0,18.059476474486413,1.3941650099403577,1002
Irving Ave & Palmetto St,481.0,11.784095634095634,1.1406444906444906,476
Isham St & Broadway,433.0,16.564857582755966,0.9512240184757506,426
JC Medical Center,,,,1
Jackson Ave & 46 Rd,2033.0,12.433571077225775,1.045873093949828,2046
Jackson St & Leonard St,627.0,11.849122807017544,1.1334768740031897,621
Jay St & York St,2938.0,15.421789199001589,1.2215044247787612,2979
Jefferson Ave & Evergreen Ave,519.0,13.37694283879255,1.2937572254335261,517
Jefferson Ave & Patchen Ave,181.0,22.018139963167588,1.5188950276243094,176
Jefferson St & Cypress Ave,683.0,15.56781356759395,1.5609663250366033,690
Jerome Ave & Anderson Ave,245.0,15.032585034013605,1.0950204081632655,240
Jerome Ave & Bedford Park Blvd E,360.0,13.088564814814815,0.7511666666666668,361
Jerome Ave & E 164 St,430.0,12.811201550387597,0.6936744186046512,431
Jerome Ave & E 181 St,160.0,13.104062500000001,0.8174374999999999,172
Jerome Ave & E 198 St,46.0,21.296739130434784,1.1432608695652173,39
Jerome Ave & E Mosholu Parkway S,417.0,21.676938449240605,1.5404076738609114,428
Jerome Ave & Ogden Ave,253.0,17.30421607378129,0.8613043478260869,248
Jerome Ave & W 177 St,212.0,10.95872641509434,0.8191037735849057,218
Jerome Ave & W 184 St,88.0,12.80852272727273,0.8647727272727272,93
Jerome Ave & W 193 St,427.0,19.118540202966432,0.6227868852459016,436
Jerome Ave & W 195 St,292.0,13.973059360730593,0.7932191780821918,287
Jerome Ave & W Fordham Rd,377.0,11.896993810786915,0.8644031830238726,368
John St & William St,2128.0,15.158200187969925,1.2628900375939849,2138
Johnson St & Gold St,1527.0,14.740613403187078,1.3226260641781271,1540
Journal Square,,,,1
Kane St & Clinton St,1447.0,13.395623128311449,0.9889011748445059,1452
Keegan Rd & 2 Ave,56.0,16.782738095238095,1.362142857142857,58
Kenmare St & Elizabeth St,2777.0,15.906937942623934,1.219265394310407,2803
Kent Ave & Division Ave,1662.0,15.803038507821903,1.2517328519855597,1688
Kent Ave & Grand St,1950.0,14.586957264957265,1.4275128205128205,2034
Kent Ave & N 7 St,3325.0,15.640711779448623,1.2762947368421054,3458
Kent St & McGuinness Blvd,411.0,16.482806163828062,1.4123114355231143,428
King St & Varick St,3451.0,14.095416787404616,1.2899565343378732,3477
Kingsland Ave & Nassau Ave,1886.0,11.310401201838106,1.180047720042418,1899
Kingston Ave & Carroll St,250.0,11.681933333333335,0.71236,249
Kingston Ave & Herkimer St,670.0,14.398009950248756,1.500955223880597,667
Kingston Ave & Montgomery St,296.0,15.442342342342343,0.9445608108108108,304
Kingston Ave & Park Pl,556.0,15.074340527577938,1.4753597122302158,512
Knickerbocker Ave & George St,861.0,13.937011227255129,1.3975377468060395,859
Knickerbocker Ave & Halsey St,490.0,14.876836734693876,1.7533673469387754,494
Knickerbocker Ave & Hancock St,464.0,13.333081896551725,1.590301724137931,415
